"","year","plan_name","state","return_1yr","aal","mva","arr","payroll","payroll_growth_assumption","total_nc_pct","total_proj_adec_pct","refunds","benefit_payments","total_benefits"
"488",2016,"Illinois Municipal Employees Retirement System*","Illinois",0.0777,41358700000,36514897799,0.075,7006700000,0,0.1111,0.1574,-37690097,1879047600,-1916737697
"489",2017,"Illinois Municipal Employees Retirement System*","Illinois",0.1573,42179500000,41413165479,0.075,7127500000,0,0.1011,0.1356,-42552060,2024041500,-2066593560
"490",2018,"Illinois Municipal Employees Retirement System*","Illinois",-0.0441,45354100000,38751070403,0.0725,7321500000,0.03,0.1048,0.1541,-48028752,2173111000,-2221139752
"491",2019,"Illinois Municipal Employees Retirement System*","Illinois",0.0611254700854701,47091477057.7775,39960170591.4371,0.0725,7541145000,0.03,0.1048,0.1541,NA,NA,-2287773944.56
"492",2001,"Illinois State Employees Retirement System (SERS)*","Illinois",-0.071,12572240000,8276661352,0.085,3564441000,0.04,0.10334,0.16966,-17012242,0,-17012242
"493",2002,"Illinois State Employees Retirement System (SERS)*","Illinois",-0.069,14291044000,7673892691,0.085,3713020000,0.04,0.11847,0.22039,-14147218,0,-14147218
"494",2003,"Illinois State Employees Retirement System (SERS)*","Illinois",0.003,17593980000,7502111416,0.085,3639334000,0.04,0.11211,0.26689,-28369787,0,-28369787
"495",2004,"Illinois State Employees Retirement System (SERS)*","Illinois",0.164,18442665000,9990186874,0.085,3439251000,0.04,0.12015,0.2453,-12442600,0,-12442600
"496",2005,"Illinois State Employees Retirement System (SERS)*","Illinois",0.101,19304647000,10494147953,0.085,3475528000,0.04,0.12341,0.24515,-14105301,0,-14105301
"497",2006,"Illinois State Employees Retirement System (SERS)*","Illinois",0.11,20874542000,10899853065,0.085,3572541000,0.04,0.14877,0.27606,-13410048,0,-13410048
"498",2007,"Illinois State Employees Retirement System (SERS)*","Illinois",0.171,22280916665,12078908954,0.085,3.762e+09,0.04,0.15102,0.30737,-14261872,0,-14261872
"499",2008,"Illinois State Employees Retirement System (SERS)*","Illinois",-0.062,23841280102,10995366485,0.085,3967704000,0.04,0.152,0.30882,-16817433,0,-16817433
"500",2009,"Illinois State Employees Retirement System (SERS)*","Illinois",-0.201,25298346092,8477852088,0.085,4027263000,0.04,0.13027,0.29889,-14859487,1318356000,-1333215487
"501",2010,"Illinois State Employees Retirement System (SERS)*","Illinois",0.091,29309464296,9201830655,0.0775,4119360892,0.04,0.17454,0.34374,-15274174,1407980800,-1423254974
"502",2011,"Illinois State Employees Retirement System (SERS)*","Illinois",0.217,31395007782,10970752686,0.0775,4211186269,0.04,0.19244,0.36323,-37575929,1512859100,-1550435029
"503",2012,"Illinois State Employees Retirement System (SERS)*","Illinois",0.001,33091186194,10960687824,0.0775,4329083716,0.04,0.18468,0.42964,-23500325,1687717400,-1711217725
"504",2013,"Illinois State Employees Retirement System (SERS)*","Illinois",0.141,34720764557,12400300474,0.0775,4236191257,0.015,0.18702,0.46799,-24290402,1824694600,-1848985002
"505",2014,"Illinois State Employees Retirement System (SERS)*","Illinois",0.179,39526844967,14581566241,0.0725,4416152691,0.015,0.20938,0.4971,-23082814,1948949400,-1972032214
"506",2015,"Illinois State Employees Retirement System (SERS)*","Illinois",0.047,40743410217,15258866572,0.0725,4453683664,0.015,0.20404,0.50937,-23128975,2069298500,-2092427475
"507",2016,"Illinois State Employees Retirement System (SERS)*","Illinois",-0.008,45515370479,15038528150,0.07,4284362301,0.0325,0.21779,0.60272,-26708730,2024380500,-2051089230
"508",2017,"Illinois State Employees Retirement System (SERS)*","Illinois",0.123,46701348277,16530179792,0.07,4195777563,0.0325,0.21374,0.57056,-26608011,2365081000,-2391689011
"509",2018,"Illinois State Employees Retirement System (SERS)*","Illinois",0.076,47925682793,17463278241,0.07,4243741707,0.03,0.2064,0.5972,-27469348,2498801000,-2526270348
"510",2019,"Illinois State Employees Retirement System (SERS)*","Illinois",0.071,48731439000,18491888652,0.0675,4626406000,NA,0.18889,0.56451,-24133508,2635943000,-2660076508
"511",2001,"Illinois State University Retirement System*","Illinois",-0.042,39166697000,23315646083,0.085,6430612000,0,0.1805,0.2177,-35849079,0,-35849079
"512",2002,"Illinois State University Retirement System*","Illinois",-0.032,43047674000,22366284712,0.085,6785236000,0,0.1824,0.2249,-38755604,0,-38755604
"513",2003,"Illinois State University Retirement System*","Illinois",0.049,46933432000,23124823071,0.085,7059032000,0,0.1823,0.2295,-43114742,0,-43114742
"514",2004,"Illinois State University Retirement System*","Illinois",0.165,50947451000,31544729285,0.085,7280795000,0,0.1755,0.2436,-48019644,0,-48019644
"515",2005,"Illinois State University Retirement System*","Illinois",0.108,56075029000,34085218477,0.085,7550510000,0,0.1772,0.2224,-59395758,2796716800,-2856112558
"516",2006,"Illinois State University Retirement System*","Illinois",0.118,58996913000,36584889427,0.085,7765752000,0,0.176,0.1704,-57967063,3016863300,-3074830363
"517",2007,"Illinois State University Retirement System*","Illinois",0.192,65648395000,41909317751,0.085,8149849000,0.04,0.176,0.1976,-59731909,3342349500,-3402081409
"518",2008,"Illinois State University Retirement System*","Illinois",-0.05,68632367000,38430723287,0.085,8521717000,0.04,0.1762,0.2309,-60285624,3549172800,-3609458424
"519",2009,"Illinois State University Retirement System*","Illinois",-0.227,73027198000,28497729443,0.085,8945021000,0.04,0.19206,0.27597,-53709137,3812546000,-3866255137
"520",2010,"Illinois State University Retirement System*","Illinois",0.129,77293198000,31323784214,0.085,9251139000,0.04,0.18981,0.33791,-60349779,4107592300,-4167942079
"521",2011,"Illinois State University Retirement System*","Illinois",0.236,81299745000,37471267194,0.085,9205603000,0.04,0.18562,0.35492,-76587192,4418017000,-4494604192
"522",2012,"Illinois State University Retirement System*","Illinois",0.008,90024945000,36516825339,0.08,9321098000,0.04,0.18198,0.35258,-84635032,4780743000,-4865378032
"523",2013,"Illinois State University Retirement System*","Illinois",0.128,93886988000,39858768499,0.08,9394741000,0.04,0.17975,0.38375,-88397549,4811370000,-4899767549
"524",2014,"Illinois State University Retirement System*","Illinois",0.174,103740377267,45824382514,0.075,9512809680,0.04,0.17952,0.46052,-95456151,5204460500,-5299916651
"525",2015,"Illinois State University Retirement System*","Illinois",0.04,108121825171,46406915593,0.075,9703065874,0.04,0.18062,0.43622,-88637726,5505783500,-5594421226
"526",2016,"Illinois State University Retirement System*","Illinois",1e-04,118629890000,45250956731,0.07,9811614000,0,0.19189,0.46469,-83026969,5728199000,-5811225969
"527",2017,"Illinois State University Retirement System*","Illinois",0.126,122904034000,49375664518,0.07,9965570000,0,0.18082,0.48932,-285138169,6033051000,-6318189169
"528",2018,"Illinois State University Retirement System*","Illinois",0.085,127019330000,51969546694,0.07,10163980000,0.03,0.191,0.4902,-92924731,6336472000,-6429396731
"529",2019,"Illinois State University Retirement System*","Illinois",0.052,131456969000,53262789367,0.07,10450452444,NA,0.1885,0.5072,-73216390,6639967500,-6713183890
"530",2001,"Illinois Teachers Retirement System (TRS)*","Illinois",-0.088,14915317000,10753296974,0.085,2474631000,0,0.18463,0.26346,-45747093,0,-45747093
"531",2001,"Illinois Teachers Retirement System (TRS)*","Indiana",0.0083,13523825973,5810759564,0.075,3318877027,0,0.1046,0.1232,-8753977,454492410,-463246387
"532",2002,"Illinois Teachers Retirement System (TRS)*","Illinois",-0.061,16654041000,9814676656,0.085,2607155000,0,0.18122,0.30536,-37040370,0,-37040370
"533",2002,"Illinois Teachers Retirement System (TRS)*","Indiana",-0.038,14664661236,5722753180,0.075,3609470436,0,0.1053,0.125,-6449874,454492410,-460942284
"534",2003,"Illinois Teachers Retirement System (TRS)*","Illinois",0.029,18025032000,9714547307,0.085,2763428000,0,0.18162,0.33219,-32218803,0,-32218803
"535",2003,"Illinois Teachers Retirement System (TRS)*","Indiana",0.0478,14747339056,6148027008,0.075,3585134913,0,0.0906,0.1896,-7396641,527064380,-534461021
"536",2004,"Illinois Teachers Retirement System (TRS)*","Illinois",0.17,19078583000,12586304663,0.085,2814071000,0,0.17792,0.2925,-34453381,899587810,-934041191
"537",2004,"Illinois Teachers Retirement System (TRS)*","Indiana",0.1507,15197925988,6754291554,0.075,3651653125,0,0.09,0.2012,-9703864,561440380,-571144244
"538",2005,"Illinois Teachers Retirement System (TRS)*","Illinois",0.104,20349922000,13350277629,0.085,2939185000,0,0.17853,0.29959,-35775983,983321880,-1019097863
"539",2005,"Illinois Teachers Retirement System (TRS)*","Indiana",0.0926,16264893444,7179715874,0.075,3734329113,0,0.0925,0.2121,-9237268,607181000,-616418268
"540",2006,"Illinois Teachers Retirement System (TRS)*","Illinois",0.117,21688935000,14175147236,0.085,3054100000,0,0.17724,0.30441,-42620200,1067075300,-1109695500
"541",2006,"Illinois Teachers Retirement System (TRS)*","Indiana",0.1143,17365572132,7791423831,0.075,3802721221,0,0.0953,0.2225,-9562221,650032380,-659594601
"542",2007,"Illinois Teachers Retirement System (TRS)*","Illinois",0.183,23362079000,15985730230,0.085,3180985000,0,0.1794,0.30341,-41353881,1155125000,-1196478881
"543",2007,"Illinois Teachers Retirement System (TRS)*","Indiana",0.1817,18815812935,8980793999,0.075,4267995166,0,0.0874,0.0904,-12901454,695309560,-708211014
"544",2008,"Illinois Teachers Retirement System (TRS)*","Illinois",-0.045,24917678000,14586325455,0.085,3303220000,0,0.17065,0.33122,-44984290,1254030800,-1299015090
"545",2008,"Illinois Teachers Retirement System (TRS)*","Indiana",-0.057,18750062742,8563959000,0.075,4348535867,0,0.0797,0.075,-10463000,744637190,-755100190
"546",2009,"Illinois Teachers Retirement System (TRS)*","Illinois",-0.197,26316231000,11032973403,0.085,3463922000,0,0.18059,0.36617,-42651635,1351537600,-1394189235
"547",2009,"Illinois Teachers Retirement System (TRS)*","Indiana",-0.18,19162625560,7199138000,0.075,4339032221,0,0.0836,0.0907,-9613000,798379000,-807992000
"548",2010,"Illinois Teachers Retirement System (TRS)*","Illinois",0.15,30120427000,12121542110,0.0775,3491071000,0,0.20914,0.43898,-47284471,1454470300,-1501754771
"549",2010,"Illinois Teachers Retirement System (TRS)*","Indiana",0.143,19896625065,8140769000,0.07,4312610704,0,0.0885,0.0945,-10447000,831473880,-841920880
"550",2011,"Illinois Teachers Retirement System (TRS)*","Illinois",0.238,31514336000,14274003297,0.0775,3460838000,0,0.20041,0.4865,-58917601,1619615800,-1678533401
"551",2011,"Illinois Teachers Retirement System (TRS)*","Indiana",0.18,20315242855,9121737000,0.07,4269943587,0,0.0985,0.105,-20565000,898597750,-919162750
"552",2012,"Illinois Teachers Retirement System (TRS)*","Illinois",0.005,33170216000,13705143278,0.0775,3477166000,0.0375,0.19297,0.51273,-65065250,1771439400,-1836504650
"553",2012,"Illinois Teachers Retirement System (TRS)*","Indiana",0.007,20860323537,9077059000,0.0675,4232018389,0,0.0984,0.105,-21236000,953480310,-974716310
"554",2013,"Illinois Teachers Retirement System (TRS)*","Illinois",0.125,34373104000,15037101827,0.0775,3533858000,0.0375,0.1881,0.53048,-81454902,1909495100,-1990950002
"555",2013,"Illinois Teachers Retirement System (TRS)*","Indiana",0.06,21211747412,9648879000,0.0675,4124367980,0,0.095,0.105,-22664000,1040804900,-1063468900
"556",2014,"Illinois Teachers Retirement System (TRS)*","Illinois",0.182,37429515000,17391323132,0.0725,3522246000,0.0375,0.16902,0.44629,-82897092,2024400000,-2107297092
"557",2014,"Illinois Teachers Retirement System (TRS)*","Indiana",0.1373,21592209200,10691309000,0.0675,4262900000,0.03,0.0926,0.105,-19169000,1040804900,-1059973900
"558",2015,"Illinois Teachers Retirement System (TRS)*","Illinois",0.029,39520687000,17462967856,0.0725,3606537000,0.0375,0.17277,0.42496,-83715720,2128800000,-2212515720
"559",2015,"Illinois Teachers Retirement System (TRS)*","Indiana",0,22923437362,10479023000,0.0675,4006156745,0,0.0657,0.105,-18857000,954135690,-972992690
"560",2016,"Illinois Teachers Retirement System (TRS)*","Illinois",0.002,40923301000,17005629973,0.0725,3513108000,0.0375,0.17049,0.44121,-85015923,2247600000,-2332615923
"561",2016,"Illinois Teachers Retirement System (TRS)*","Indiana",0.0119,23231950475,10398759000,0.0675,4048265653,0,0.0973,0.105,-16992000,1035245400,-1052237400
"562",2017,"Illinois Teachers Retirement System (TRS)*","Illinois",0.122,41853348000,18484819578,0.0725,3458320000,0.0375,0.16774,0.46104,-89569617,2341200000,-2430769617
"563",2017,"Illinois Teachers Retirement System (TRS)*","Indiana",0.08,23651006046,11069670000,0.0675,3965576667,0,0.08616,0.1052,-16126000,1069782300,-1085908300
"564",2018,"Illinois Teachers Retirement System (TRS)*","Illinois",0.082,45258751000,19321075501,0.0675,3470226000,0.0325,0.17125,0.44336,-93492132,2446100000,-2539592132
"565",2018,"Illinois Teachers Retirement System (TRS)*","Indiana",0.093,20146452727,9163699000,0.0675,3953840301,0.03,0.08004,0.1053,-8539000,1227886500,-1236425500
"566",2019,"Illinois Teachers Retirement System (TRS)*","Illinois",0.06,46443937000,19717347961,0.0675,3506650000,NA,0.16741,0.37691,-80538398,2560400000,-2640938398
"567",2019,"Illinois Teachers Retirement System (TRS)*","Indiana",0.074,20369590440,9883231000,0.0675,4011272776,NA,0.07992,0.1507,0,1256463000,-1256463000
"568",2001,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",-0.0251,8305672000,8355485000,0.0725,3587080000,0,0.09261,0.08483,-28885000,0,-28885000
"569",2002,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",-0.0451,9066132000,7953030000,0.0725,3785242000,0,0.08744,0.09054,-29104000,0,-29104000
"570",2003,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0.047,9034573000,8272988000,0.0725,3952230000,0,0.07979,0.07627,-29637000,0,-29637000
"571",2004,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0.163,9844353000,9586902000,0.0725,4198942000,0,0.08085,0.08239,-32906000,325711000,-358617000
"572",2005,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0.098,10858322000,10398671000,0.0725,4318450000,0,0.08245,0.09141,-35009000,354285000,-389294000
"573",2006,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0.107,11450928000,11366226000,0.0725,4322180000,0,0.09322,0.10042,-65804000,377611000,-443415000
"574",2007,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0.182,12439798000,13262414000,0.0725,4385676000,0,0.09614,0.10096,-48334000,412744840,-461078840
"575",2008,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",-0.076,13103221177,12073470000,0.0725,4600353894,0,0.09464,0.10285,-45610000,436749000,-482359000
"576",2009,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",-0.206,13506280351,9442336000,0.0725,4931422940,0,0.09291,0.11045,-36099000,477552500,-513651500
"577",2010,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0.139,14506052201,10581319000,0.07,4896012580,0,0.09776,0.11829,-39632000,498199310,-537831310
"578",2011,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0.199,14913147293,12461356000,0.07,4818773680,0,0.08488,0.12938,-65178000,539747130,-604925130
"579",2012,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0.007,15784239911,12243755000,0.0675,4904052414,0,0.08762,0.14436,-69879000,576677500,-646556500
"580",2013,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0.06,16145680789,12720601000,0.0675,4766909874,0,0.08695,0.13831,-68775000,617977310,-686752310
"581",2014,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0.1373,16732222649,14104288000,0.0675,5080092296,0,0.08624,0.13132,-63031000,617977310,-681008310
"582",2015,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0,17980568263,13907666000,0.0675,4964813000,0.025,0.07267,0.13299,-62732000,663767250,-726499250
"583",2016,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0.0119,18408946980,13870502000,0.0675,5014012000,0.025,0.07099,0.13189,-57184000,729366310,-786550310
"584",2017,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0.08,19106214994,14644671000,0.0675,5130437000,0.0225,0.07217,0.13537,-47822000,757851310,-805673310
"585",2018,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0.093,16091372940,12694328000,0.0675,5210209085,0.03,0.05175,0.09855,-21490000,801550500,-823040500
"586",2019,"Indiana Public Employees Retirement Fund (PERF)*","Indiana",0.074,16576060167,13270996000,0.0675,5335373772,NA,0.03606,0.08516,0,829034630,-829034630
"587",2001,"Iowa Municipal Fire and Police Retirement System (MFPRSI)*","Iowa",-0.0526,1274408446,1155055872,0.075,166087647,0,0,0.2614,-996549,0,-996549
"588",2002,"Iowa Municipal Fire and Police Retirement System (MFPRSI)*","Iowa",-0.0264,1354453231,1104502423,0.075,173140899,0,0,0.2988,-643321,68407758,-69051079
"589",2003,"Iowa Municipal Fire and Police Retirement System (MFPRSI)*","Iowa",0.044,1429109638,1137102633,0.075,180390246,0,0,0.3432,-928154,73916555,-74844709
"590",2004,"Iowa Municipal Fire and Police Retirement System (MFPRSI)*","Iowa",0.186,1511241555,1323691524,0.075,186919429,0,0,0.3761,-1227062,79901883,-81128945
"591",2005,"Iowa Municipal Fire and Police Retirement System (MFPRSI)*","Iowa",0.123,1600631755,1469753955,0.075,196143062,0,0,0.3715,-1005990,84850438,-85856428
"592",2006,"Iowa Municipal Fire and Police Retirement System (MFPRSI)*","Iowa",0.137,1717562019,1658428273,0.075,206385084,0,0,0.3488,-1137028,90485508,-91622536
"593",2007,"Iowa Municipal Fire and Police Retirement System (MFPRSI)*","Iowa",0.189,2010377000,1953613434,0.075,213039000,0,0,0.2815,-1114643,96787258,-97901901
"594",2008,"Iowa Municipal Fire and Police Retirement System (MFPRSI)*","Iowa",-0.021,2109111000,1885733999,0.075,223752000,0,0,0.2589,-1359515,102047090,-103406605
"595",2009,"Iowa Municipal Fire and Police Retirement System (MFPRSI)*","Iowa",-0.218,2216645000,1434583769,0.075,232872000,0,0,0.293,-884052,107798780,-108682832
"596",2010,"Iowa Municipal Fire and Police Retirement System (MFPRSI)*","Iowa",0.107,2296382000,1534412575,0.075,242481000,0,0,0.3412,-1943313,113271630,-115214943
